birthYear,birthMonth,weight,height,debut_age,final_age,career_span_years,bmi,birth_month_sin,birth_month_cos,n_mlb_seasons,bat_G,bat_AB,bat_R,bat_H,bat_2B,bat_3B,bat_HR,bat_RBI,bat_SB,bat_CS,bat_BB,bat_SO,bat_IBB,bat_HBP,bat_SH,bat_SF,bat_GIDP,bat_PA,bat_TB,bat_BA,bat_OBP,bat_SLG,bat_OPS,bat_ISO,bat_HR_rate,bat_BB_rate,bat_SO_rate,bat_SB_success,bat_mean_OPS_z,bat_max_OPS_z,bat_mean_OPS_plus_proxy,bat_max_OPS_plus_proxy,bat_peak3_HR,bat_peak3_H,bat_peak3_RBI,bat_peak3_SB,bat_peak3_OPS,bat_peak3_OPS_z,bat_peak3_OPS_plus_proxy,bat_peak5_HR,bat_peak5_H,bat_peak5_RBI,bat_peak5_OPS,bat_peak5_OPS_z,bat_peak5_OPS_plus_proxy,pit_W,pit_L,pit_G,pit_GS,pit_CG,pit_SHO,pit_SV,pit_IPouts,pit_H,pit_ER,pit_HR,pit_BB,pit_SO,pit_IBB,pit_WP,pit_HBP,pit_BK,pit_BFP,pit_GF,pit_R,pit_IP,pit_ERA,pit_WHIP,pit_K_BB,pit_K9,pit_BB9,pit_HR9,pit_win_pct,pit_start_share,pit_complete_game_share,pit_save_share,pit_mean_ERA_z_good,pit_max_ERA_z_good,pit_mean_ERA_plus_proxy,pit_max_ERA_plus_proxy,pit_peak3_W,pit_peak3_SO,pit_peak3_SV,pit_peak3_IP,pit_peak3_ERA_plus_proxy,pit_peak3_ERA_z_good,pit_peak5_W,pit_peak5_SO,pit_peak5_SV,pit_peak5_IP,pit_peak5_ERA_plus_proxy,pit_peak5_ERA_z_good,fld_G,fld_GS,fld_InnOuts,fld_PO,fld_A,fld_E,fld_DP,fld_fielding_pct,primary_position_games,pos_games_1B,pos_games_2B,pos_games_3B,pos_games_C,pos_games_CF,pos_games_DH,pos_games_LF,pos_games_OF,pos_games_P,pos_games_PH,pos_games_PR,pos_games_RF,pos_games_SS,of_Glf,of_Gcf,of_Grf,award_total,award_unique,award_years,award_mvp_count,award_cyyoung_count,award_gold_glove_count,award_silver_slugger_count,award_rookie_count,award_triple_crown_count,award_world_series_mvp_count,award_all_star_mvp_count,awardshare_rows,awardshare_pointsWon_sum,awardshare_pointsMax_sum,awardshare_votesFirst_sum,awardshare_max_share,awardshare_mean_share,allstar_games,allstar_years,allstar_appearances,allstar_starts,salary_years,salary_total,salary_mean,salary_median,salary_max,salary_first_year,salary_last_year,batpost_G,batpost_AB,batpost_R,batpost_H,batpost_2B,batpost_3B,batpost_HR,batpost_RBI,batpost_SB,batpost_CS,batpost_BB,batpost_SO,batpost_PA,batpost_TB,batpost_OPS,pitpost_W,pitpost_L,pitpost_G,pitpost_GS,pitpost_CG,pitpost_SHO,pitpost_SV,pitpost_IPouts,pitpost_H,pitpost_ER,pitpost_HR,pitpost_BB,pitpost_SO,pitpost_R,pitpost_IP,pitpost_ERA,pitpost_WHIP,debut_decade,n_iqr_outlier_high,bat_HR_yj,bat_H_yj,bat_RBI_yj,pit_W_yj,pit_SO_yj,pit_SV_yj,award_entropy,award_hhi,career_award_total_norm,position_versatility_entropy,position_concentration_hhi,peak_x_longevity,primary_pos_scarcity,allstar_x_pos_scarcity,mvp_x_postseason_HR,is_pitcher_x_K,steroid_era_x_HR,cluster_id,hier_cluster_id,pca1,pca2,cluster_distance_0,cluster_distance_1,cluster_distance_2,cluster_distance_3,cluster_distance_4,international_flag,birthYear_missing,birthMonth_missing,weight_missing,height_missing,bats_missing,throws_missing,debut_year_missing,final_year_missing,bmi_missing,debut_age_missing,final_age_missing,primary_position_missing,salary_total_missing,bat_HR_outlier_high,bat_HR_outlier_low,bat_H_outlier_high,bat_H_outlier_low,bat_RBI_outlier_high,bat_RBI_outlier_low,pit_W_outlier_high,pit_W_outlier_low,pit_SO_outlier_high,pit_SO_outlier_low,pit_SV_outlier_high,pit_SV_outlier_low,bat_max_OPS_plus_proxy_outlier_high,bat_max_OPS_plus_proxy_outlier_low,pit_max_ERA_plus_proxy_outlier_high,pit_max_ERA_plus_proxy_outlier_low,playerID,inducted
1934.0,2.0,180.0,72.0,20.0,42.0,23.0,24.40972222222222,0.8660254037844386,0.5000000000000001,23.0,3298.0,12364.0,2174.0,3771.0,624.0,98.0,755.0,2297.0,240.0,73.0,1402.0,1383.0,293.0,32.0,21.0,121.0,328.0,13940.0,6856.0,0.3049983824005176,0.3739492779653711,0.5545131025558072,0.9284623805211782,0.2495147201552895,0.0541606886657101,0.100573888091822,0.0992109038737446,0.7667731629392971,1.764412550058324,2.8752815098225746,131.8022492916099,158.16276962072828,129.0,617.0,378.0,77.0,1.0133153180534886,2.529793332096158,147.57629909772558,203.0,1006.0,627.0,0.997827226340858,2.31446673269516,144.59298832637054,67.0,66.0,344.0,122.0,12.0,3.0,6.0,3517.0,1136.0,490.0,81.0,403.0,660.0,19.0,29.0,27.0,2.0,5005.0,43.0,568.0,0.0,3.8274488983275816,1.3483901073261784,1.618348623853211,5.091016898903054,3.178062963705635,0.7062374245472838,0.5131578947368421,0.5283018867924528,0.2261107729762629,0.0196850393700787,-0.1396170736955076,1.372673764762384,104.07929387190651,156.97055696506354,29.0,256.0,4.0,479.66666666666663,133.46372050538224,0.8671286338509674,41.0,375.0,4.0,671.0,127.03519386687704,0.7096076744074773,3020.0,2977.0,78414.0,7436.0,429.0,144.0,218.0,0.98202022724435,2760.0,210.0,43.0,7.0,0.0,308.0,201.0,315.0,2760.0,0.0,122.0,1.0,2174.0,0.0,131.0,0.0,116.0,20.0,6.0,13.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,20.0,1723.0,5904.0,15.0,0.7113095238095238,0.2743898809523809,25.0,21.0,24.0,17.0,9.0,13595000.0,1398422.9090909092,1043333.0,3250000.0,1993.0,2005.0,17.0,69.0,11.0,25.0,4.0,1.0,6.0,16.0,0.0,0.0,5.0,13.0,74.0,49.0,1.1155503329416374,1.0,1.0,5.0,1.0,0.0,0.0,0.0,42.0,13.0,6.0,1.0,5.0,9.0,6.0,14.0,3.296511627906977,1.3109243697478992,1950.0,3.0,1.2983525119807229,5.250882210936235,3.7645457418504766,1.1241495673921953,4.129362483843452,-0.0,0.7902679680715903,0.5384615384615384,13.0,1.3785980615830573,0.3351529720832541,3637.7437012767505,3.0,75.0,6.0,0.0,0.0,0.0,2.0,11.140364329238574,8.015960600808189,12.680194606163779,18.86974411044859,20.40118897252646,16.703199418344806,18.219234267772645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,aaronha01,1
1954.0,9.0,190.0,75.0,23.0,36.0,14.0,23.74577777777778,-1.0,-1.8369701987210294e-16,13.0,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6830601092896175,-6.811777768496868,-6.811777768496868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.811777768496868,0.0,0.0,0.0,0.0,0.0,-6.811777768496868,0.0,66.0,60.0,448.0,91.0,22.0,5.0,82.0,3328.0,1085.0,468.0,89.0,457.0,641.0,45.0,22.0,7.0,3.0,4730.0,235.0,503.0,1109.3333333333333,3.796875,1.3900240384615383,1.4026258205689277,5.200420673076923,3.7076322115384617,0.7220552884615385,0.5238095238095238,0.203125,0.2417582417582417,0.1830357142857142,0.3445035425625423,2.191902423124352,122.24565735646468,235.90675904713075,28.0,263.0,56.0,539.0,166.8413466974943,1.2499495895247386,38.0,350.0,71.0,696.6666666666666,154.94468184490242,1.0834510252551628,448.0,91.0,3328.0,67.0,135.0,13.0,10.0,0.9395348837209302,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,15.5,8.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2300000.0,575000.0,612500.0,675000.0,1986.0,1989.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943369778525371,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,0.0,2.0,6.0,1.0,5.0,1.8,1.2,1970.0,3.0,-0.0,-0.0,-0.0,2.3351451874374356,7.515381559157114,0.43561579116569,-1.000088900581841e-12,1.0,0.0,-1.000088900581841e-12,1.0,0.0,0.0,0.0,0.0,641.0,0.0,1.0,1.0,-5.429844515855239,0.34927777297456364,10.53554229109867,3.2409788363910015,14.74621503144899,7.866941732709214,5.905795425913633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,aasedo01,0
1951.0,2.0,200.0,78.0,22.0,33.0,12.0,23.109796186719265,0.8660254037844386,0.5000000000000001,11.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25087135438283914,0.31279578574232914,0.34937159458663625,0.6668986387810447,0.0899901474279413,0.0080906148867313,0.068235294117647,0.1417565485362095,0.6830601092896175,-0.5785579696903043,1.0917332276057599,90.3914331693382,118.63776288608304,0.0,0.0,0.0,0.0,0.7750774206789064,0.4720045465462923,108.10939019081012,0.0,0.0,0.0,0.7479838340347529,0.2613774954965512,104.38091731339847,62.0,83.0,248.0,206.0,37.0,5.0,0.0,3858.0,1405.0,627.0,162.0,352.0,484.0,28.0,18.0,32.0,5.0,5508.0,13.0,707.0,1286.0,4.388024883359254,1.3662519440124417,1.375,3.3872472783825818,2.463452566096423,1.1337480559875583,0.4275862068965517,0.8306451612903226,0.1796116504854369,0.0,-0.6844501029088255,0.6259803168820519,87.48519548673296,120.91064325030764,23.0,194.0,0.0,487.0,109.0170021175274,0.2684123658636892,39.0,305.0,0.0,821.6666666666667,109.0170021175274,0.2684123658636892,248.0,206.0,3858.0,113.0,187.0,17.0,12.0,0.946372239747634,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,15.5,8.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.5,392.0,0.0,0.0833333333333333,0.05609410430838995,2.0,2.0,2.0,0.0,9.0,13595000.0,1398422.9090909092,1043333.0,3250000.0,1993.0,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943369778525371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1970.0,1.0,-0.0,-0.0,-0.0,2.318528445300002,7.141472435394443,-0.0,-1.000088900581841e-12,1.0,0.0,-1.000088900581841e-12,1.0,0.0,0.0,0.0,0.0,484.0,0.0,3.0,0.0,-1.3931628444380202,-0.7288584867552624,7.568160510570469,6.008942591959844,13.06631189897561,4.210621696065163,4.228598254710921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,abbotgl01,0
1967.0,9.0,200.0,75.0,22.0,32.0,11.0,24.995555555555555,-1.0,-1.8369701987210294e-16,10.0,263.0,21.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,24.0,2.0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0,0.4166666666666667,0.6830601092896175,-4.9335707860219005,-4.9335707860219005,24.470583100636706,24.470583100636706,0.0,2.0,3.0,0.0,0.1904761904761904,-4.9335707860219005,24.470583100636706,0.0,2.0,3.0,0.1904761904761904,-4.9335707860219005,24.470583100636706,87.0,108.0,263.0,254.0,31.0,6.0,0.0,5022.0,1779.0,791.0,154.0,620.0,888.0,30.0,53.0,32.0,11.0,7211.0,5.0,880.0,1674.0,4.252688172043011,1.433094384707288,1.4322580645161291,4.774193548387097,3.3333333333333335,0.8279569892473119,0.4461538461538462,0.9657794676806084,0.1220472440944882,0.0,-0.2538818615064892,0.8839718896407357,99.33367248818456,135.3888651658467,40.0,393.0,0.0,668.0,122.09955072302444,0.4947379315097291,58.0,603.0,0.0,1061.0,117.164072900558,0.4067804916636587,263.0,254.0,5022.0,72.0,300.0,9.0,16.0,0.9763779527559056,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,15.5,8.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,280.0,0.0,0.1857142857142857,0.1285714285714285,2.0,2.0,2.0,0.0,9.0,12960500.0,1440055.5555555555,1850000.0,2775000.0,1989.0,1999.0,8.0,15.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,4.0,0.5943369778525371,1.0,1.0,5.0,1.0,0.0,0.0,0.0,42.0,13.0,6.0,1.0,5.0,9.0,6.0,14.0,3.296511627906977,1.3109243697478992,1980.0,2.0,-0.0,1.0298704718622336,1.1983525399708117,2.405002934345301,7.955404721468914,-0.0,-1.000088900581841e-12,1.0,1.0,-1.000088900581841e-12,1.0,244.70583100636705,0.0,0.0,0.0,888.0,0.0,4.0,1.0,-4.154221087622902,0.5827872297325379,9.257422344903343,5.032050931217129,14.072483250594617,6.073133035226226,3.216332603722602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,abbotji01,0
1967.0,9.0,185.0,75.0,23.0,37.0,15.0,23.12088888888889,-1.0,-1.8369701987210294e-16,11.0,162.0,20.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,25.0,6.0,0.25,0.25,0.3,0.55,0.0499999999999999,0.0,0.0,0.24,0.6830601092896175,-1.295813740454422,1.7320734250197358,80.4743477071554,127.86723912603564,0.0,3.0,2.0,0.0,1.0,1.7320734250197358,127.86723912603564,0.0,5.0,2.0,1.0,1.7320734250197358,127.86723912603564,43.0,37.0,162.0,112.0,1.0,0.0,0.0,2162.0,682.0,394.0,101.0,393.0,496.0,17.0,37.0,21.0,0.0,3187.0,17.0,421.0,720.6666666666667,4.9204440333024975,1.4916743755781685,1.262086513994911,6.194264569842738,4.9079555966697495,1.2613320999074928,0.5375,0.691358024691358,0.0089285714285714,0.0,-0.929941697383607,1.1948176804528383,90.39948913117463,152.06893253313174,32.0,286.0,0.0,414.66666666666663,125.13927218228514,0.6438379088001739,36.0,340.0,0.0,512.0,111.10649779845711,0.0802337551453097,162.0,112.0,2162.0,61.0,76.0,6.0,8.0,0.958041958041958,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,15.5,8.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.5,392.0,0.0,0.0833333333333333,0.05609410430838995,2.0,2.0,2.0,0.0,7.0,6471000.0,924428.5714285716,285000.0,3425000.0,1990.0,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943369778525371,1.0,1.0,4.0,3.0,0.0,0.0,0.0,56.0,17.0,12.0,4.0,19.0,9.0,13.0,18.666666666666668,5.785714285714286,1.9285714285714284,1990.0,0.0,-0.0,1.6137283107985363,0.9782238688906978,2.214975579824299,7.1738703548577325,-0.0,-1.000088900581841e-12,1.0,0.0,-1.000088900581841e-12,1.0,1406.539630386392,0.0,0.0,0.0,496.0,0.0,3.0,0.0,-1.7008342977740094,-0.8714730334568731,7.341004381741441,4.855171455587223,12.730230713241376,3.550433261988667,3.768133079265251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abbotpa01,0
1933.0,3.0,215.0,76.0,22.0,39.0,18.0,26.167763157894736,1.0,6.123233995736766e-17,14.0,681.0,181.0,12.0,25.0,3.0,0.0,0.0,9.0,0.0,0.0,6.0,74.0,0.0,2.0,15.0,0.0,4.0,204.0,28.0,0.1381215469613259,0.1746031746031746,0.154696132596685,0.3292993071998596,0.0165745856353591,0.0,0.0294117647058823,0.3627450980392157,0.6830601092896175,-1.7443891137706633,11.410027677618398,65.25450742876087,281.0555603587831,0.0,10.0,4.0,0.0,1.1797008547008547,4.192278536525713,168.01006815177425,0.0,13.0,5.0,0.842086247086247,1.2529226073511286,119.26294197806072,63.0,69.0,681.0,34.0,7.0,2.0,148.0,3443.0,1010.0,441.0,70.0,592.0,765.0,80.0,35.0,45.0,3.0,4963.0,416.0,513.0,1147.6666666666667,3.4583212314841707,1.395875689805402,1.2922297297297298,5.999128666860296,4.642462968341563,0.5489398780133604,0.4772727272727273,0.0499265785609397,0.2058823529411764,0.2173274596182085,-0.4262621180340776,2.079617036027805,117.0873567793776,260.17071564271544,24.0,252.0,67.0,335.6666666666667,164.98802976787917,1.186313718853626,35.0,373.0,91.0,555.6666666666666,156.0042376511338,1.0463174539438111,681.0,34.0,3438.0,92.0,304.0,21.0,16.0,0.9496402877697842,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,15.5,8.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,280.0,0.0,0.0285714285714285,0.0285714285714285,2.0,2.0,2.0,0.0,9.0,13595000.0,1398422.9090909092,1043333.0,3250000.0,1993.0,2005.0,8.0,15.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,4.0,0.5943369778525371,1.0,1.0,5.0,1.0,0.0,0.0,0.0,42.0,13.0,6.0,1.0,5.0,9.0,6.0,14.0,3.296511627906977,1.3109243697478992,1950.0,4.0,-0.0,2.7010946368182966,1.8150630474992724,2.3228101047201024,7.753292655142033,0.4356284525979614,-1.000088900581841e-12,1.0,0.0,-1.000088900581841e-12,1.0,3934.777845022963,0.0,0.0,0.0,765.0,0.0,1.0,4.0,-3.4648232832002193,0.8703076601100608,9.060909320253106,2.9700103935187476,14.225784841096896,6.949712634095004,6.006980700871925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,abernte02,0
1974.0,3.0,220.0,72.0,22.0,40.0,19.0,29.834104938271604,1.0,6.123233995736766e-17,18.0,2425.0,8480.0,1453.0,2470.0,574.0,59.0,288.0,1363.0,400.0,128.0,1476.0,1840.0,115.0,33.0,7.0,85.0,165.0,10081.0,4026.0,0.2912735849056603,0.3949771689497717,0.4747641509433962,0.8697413198931679,0.1834905660377359,0.0285685943854776,0.1464140462255728,0.1825215752405515,0.7575757575757576,0.7064497591771502,1.8214942049871603,110.69605416484134,127.8371866111725,76.0,535.0,314.0,101.0,0.967016238574764,1.5900050876715417,125.07050503707023,126.0,884.0,516.0,0.9481390645459592,1.5231563264610934,124.00009381999848,67.0,66.0,344.0,122.0,12.0,3.0,6.0,3517.0,1136.0,490.0,81.0,403.0,660.0,19.0,29.0,27.0,2.0,5005.0,43.0,568.0,0.0,3.8274488983275816,1.3483901073261784,1.618348623853211,5.091016898903054,3.178062963705635,0.7062374245472838,0.5131578947368421,0.5283018867924528,0.2261107729762629,0.0196850393700787,-0.1396170736955076,1.372673764762384,104.07929387190651,156.97055696506354,29.0,256.0,4.0,479.66666666666663,133.46372050538224,0.8671286338509674,41.0,375.0,4.0,671.0,127.03519386687704,0.7096076744074773,2138.0,2088.0,54870.0,3952.0,136.0,73.0,24.0,0.9824561403508772,2138.0,0.0,0.0,0.0,0.0,21.0,161.0,142.0,2138.0,0.0,155.0,3.0,1990.0,0.0,15.5,8.0,15.0,8.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,69.0,3024.0,0.0,0.0586734693877551,0.0232325072886297,2.0,2.0,2.0,1.0,16.0,124379666.0,7773729.125,9000000.0,16000000.0,1997.0,2012.0,20.0,67.0,9.0,19.0,6.0,0.0,1.0,9.0,2.0,1.0,12.0,15.0,79.0,28.0,0.8103155110523332,1.0,1.0,5.0,1.0,0.0,0.0,0.0,42.0,13.0,6.0,1.0,5.0,9.0,6.0,14.0,3.296511627906977,1.3109243697478992,1990.0,3.0,1.2894520943787158,5.087971577136713,3.660439950234932,1.1241495673921953,4.129362483843452,-0.0,0.6931471805579453,0.5,2.0,1.086742188870645,0.4047460721528696,2301.069359001105,3.0,6.0,0.0,0.0,288.0,0.0,2.0,5.805355279077588,2.140876624767237,3.919780596958425,10.524137580669498,14.078493468599017,7.279753201160613,9.812709298783219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,abreubo01,0
1958.0,9.0,210.0,74.0,25.0,34.0,10.0,26.95945945945946,-1.0,-1.8369701987210294e-16,10.0,467.0,54.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,56.0,10.0,0.1666666666666666,0.1964285714285714,0.1851851851851851,0.3816137566137566,0.0185185185185185,0.0,0.0357142857142857,0.5714285714285714,0.6830601092896175,-2.2192326800666984,1.9181233533677104,67.40092997901529,129.37959834166318,0.0,8.0,1.0,0.0,0.5928571428571427,-1.0462510606932576,85.25089488579619,0.0,9.0,1.0,0.5928571428571427,-1.0462510606932576,85.25089488579619,33.0,49.0,467.0,32.0,0.0,0.0,30.0,2713.0,918.0,399.0,82.0,329.0,482.0,40.0,31.0,32.0,2.0,3868.0,159.0,447.0,904.3333333333334,3.970880943604865,1.3789163287873203,1.465045592705167,4.796903796535201,3.274235164025064,0.8160707703649097,0.4024390243902439,0.0685224839400428,0.0,0.0642398286937901,-0.2420580423306372,1.142424582354049,97.83879808539008,152.80439207367954,16.0,190.0,24.0,356.0,111.73722977960404,0.2147718649245933,24.0,308.0,26.0,529.3333333333334,110.96944285238848,0.1676015327258015,467.0,32.0,2713.0,73.0,161.0,2.0,11.0,0.9915254237288136,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,15.5,8.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.5,392.0,0.0,0.0833333333333333,0.05609410430838995,2.0,2.0,2.0,0.0,7.0,2985500.0,426500.0,367500.0,700000.0,1985.0,1992.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943369778525371,0.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,7.0,1.0,0.0,1.0,10.0,2.0,13.0,0.6923076923076923,0.6153846153846154,1980.0,1.0,-0.0,2.0142320912935854,0.6438528701493431,2.133058148629343,7.135998511224645,0.4354686074693691,-1.000088900581841e-12,1.0,0.0,-1.000088900581841e-12,1.0,1293.7959834166318,0.0,0.0,0.0,482.0,0.0,1.0,1.0,-2.625902113424206,-1.4516606471903741,8.207691164051086,3.209524305542958,13.009505476038902,4.7307960359822285,4.912370463491052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ackerji01,0
1936.0,12.0,175.0,72.0,22.0,34.0,13.0,23.73167438271605,-2.4492935982947064e-16,1.0,13.0,1165.0,4019.0,378.0,1022.0,163.0,19.0,57.0,366.0,29.0,29.0,208.0,499.0,31.0,17.0,41.0,30.0,149.0,4315.0,1394.0,0.2542921124657875,0.2917641553579784,0.3468524508584225,0.6386166062164009,0.0925603383926349,0.0132097334878331,0.0482039397450753,0.1156431054461182,0.5,-0.5794564802420121,2.55403972483886,89.20334662757931,140.52778017939156,26.0,397.0,152.0,15.0,0.8177019007939913,0.8709134661903698,113.79906941248775,42.0,637.0,230.0,0.7499297002285337,0.3614082453180359,105.351520877919,67.0,66.0,344.0,122.0,12.0,3.0,6.0,3517.0,1136.0,490.0,81.0,403.0,660.0,19.0,29.0,27.0,2.0,5005.0,43.0,568.0,0.0,3.8274488983275816,1.3483901073261784,1.618348623853211,5.091016898903054,3.178062963705635,0.7062374245472838,0.5131578947368421,0.5283018867924528,0.2261107729762629,0.0196850393700787,-0.1396170736955076,1.372673764762384,104.07929387190651,156.97055696506354,29.0,256.0,4.0,479.66666666666663,133.46372050538224,0.8671286338509674,41.0,375.0,4.0,671.0,127.03519386687704,0.7096076744074773,1167.0,1053.0,28316.0,2380.0,2878.0,103.0,618.0,0.9807871665734004,811.0,1.0,811.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,310.0,15.5,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,560.0,0.0,0.0392857142857142,0.0321428571428571,2.0,2.0,2.0,0.0,9.0,13595000.0,1398422.9090909092,1043333.0,3250000.0,1993.0,2005.0,5.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,17.0,2.0,0.25,1.0,1.0,5.0,1.0,0.0,0.0,0.0,42.0,13.0,6.0,1.0,5.0,9.0,6.0,14.0,3.296511627906977,1.3109243697478992,1950.0,3.0,1.2481346732905776,4.7207835370143805,3.3402513749163645,1.1241495673921953,4.129362483843452,-0.0,-1.000088900581841e-12,1.0,0.0,0.9222213509236524,0.5029178028414094,1826.86114233209,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.47691502513316447,-0.7365048394201544,5.138309409148745,5.466613357347646,12.588968059849961,1.317221853792975,4.541131997099693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,adairje01,0
